user_id,business_id,text,date,compliment_count
viWkK6--5ChiN3hlZ8XqTg,y4wHN6CBd0se-QNwMdSM0A,Coke Zero on tap!,2012-01-04 17:59:38,0
alUlVVMx9NtfrvK4xAQy2w,C7WUvmGAz_t4FE_ycOPGUA,Try the in house eye of round at the deli. Sliced on the thicker side it makes a killer cold steak sandwich.,2015-09-06 23:00:23,1
gWpFGQZwJPlF6GeSv7E3qw,XMGNjPd2qo6Lo1mXW8OlGA,"Awesome service! 
Great food.
Decent value",2013-12-01 15:43:28,0
3L38ANdK969R4QpRVoJqtw,cp5fYxa66L0tkNGkzQheKg,"Hot dog! Best selection in town, home style fries, good fries pickles.  Super friendly people.  Eat here!",2011-10-15 19:12:43,0
eTvp_hYnsrI5-ow_sQ31_g,X-XEau6W1kS9Zpo3nJmS4w,"Gas for $2.27. Inside, samples galore.",2014-03-15 19:46:51,0
y34g-mvZ74Qad_B5FQbboQ,wl7rFbvRUstwyB2vRDW6IQ,Just enjoy the very best ! Filet,2016-08-10 01:25:42,0
792_F-IsbnxQlX-fSvedcA,ks8n2yxBb-rYnPT_HsKZeA,Nothing like watching Bollywood movies with lunch!,2014-09-24 17:21:49,0
gcgeV3iJ-Wjebh3ywapfeg,krQnLL-V7I__Bhm_xyJaWg,now open,2014-09-06 18:22:58,0
RI9MqHrVqzZ0AgSXlGvx5A,7ysGqp5Wq1X51QVoPd8J3w,This is going to be my new favorite nail spa.,2015-09-15 18:40:38,0
4Sd5045-iejXFt89mevfcw,QHWYlmVbLC3K6eglWoHVvA,"Great food, large servings, good service!  The Bacon appetizer was da BOMB!!  We went on our first date and the staff seemed to have picked up on that, they allowed us to sit and talk for a while after they locked up!  We keep going back and are never disappointed.",2014-03-14 12:10:11,0
pz4_nkRR-WOHb3L-_FJn9Q,_ab50qdWOk0DdB6XOrBitw,As a solitary diner I got to bypass the 250 people on sidewalk waiting for tables.  Miss my wife though!,2012-03-14 01:37:13,0
lEAs-y7lOJyvXz7QKrzjMg,UOiqYBdIPRrMm-lnEbbjBg,1st time here - seems like a cool place to hang have a cup of your favorite drink!,2011-05-14 16:27:31,0
TWDHHv7fZZvD78dGwNz2UQ,5xokROlB8Zo5T-_qbHzsrQ,The best cup of coffee in Tampa,2013-12-19 02:32:05,0
2M5nrxf_CBlu-y0lKoqGhQ,5ue5s7yFGjQ_CjeVGGhPFg,https://www.instagram.com/p/BBWiXEtCtcw/,2016-02-09 14:22:11,0
W3KWY_RhPQOw-SoiWXbuKA,iJTEN4bk3VJV-evvrxx_HA,5 exceptional courses at Big Fork for New Year's....yay!,2011-01-01 03:19:53,0
UMC2dKiLVhfGSvHX8QQeOg,Sdial8c9KUdPRfE-2z2qHA,16 dollar per person walk weekdays,2012-03-14 23:40:57,0
KAzW8R2T9IATfCg4g98RKg,NnlXgLZ93KPj1wYSiqjyIg,great basic menu choice cooked to perfection. the mushroom chops are awesome,2014-06-14 18:07:41,0
k9Mvnw4aglONCaS5cBKQnw,X549OE6CAB7v9bB_BuaTDA,Chicago dogs!,2011-07-19 21:54:11,0
KcNnkLL0OuFmEbwA3ZEHUg,zbaBwAo-UGWZPTvbJVV9Iw,For the money not a bad choice.,2012-05-20 17:49:13,0
G0Mu95b3NXx3EO7gw6B1Zw,8FALz8g6oaTca0ufiUuF6w,Great specials during the game! :) wings are in my future....,2011-10-01 20:48:09,0
kGJg_kMhn1RjgqIJPJr_VA,7UnMu-eR7pBpG05wfrhXvw,Free admission on Sundays for Louisiana residents.,2017-06-17 11:39:14,0
5ElcsWZ6ZvESnHclkLwKAQ,MxbdVt4x3F1OCZA93PKdiw,"Good food, really loud hard to carry on a conversation.",2016-04-22 02:36:20,0
ltKkkVz-iLL-KiSEG3TsKA,WDOjluN4QeTnjt4E6DmIYQ,And TAMALES !!!! The most amazingingly awesome tamales ! $8 for 6 and yum !!,2017-07-01 16:24:11,0
sUzgjFFqfh-exTWgpguzyg,d-5kMts7CzenaPgDzesQDg,I love delivery,2013-12-30 18:19:38,0
tslp3KJf3tATFHJnFzeyVA,UakVMT3xrpbFB2pHdxPjnw,This is the undisputed breakfast champion on Dunedin. How is it that gay restaurants are so good.,2012-10-13 14:02:43,1
eEGxmkFixxgEgmvJxx5kyA,Hh-lUvqYOnf7E6-fqAKzNA,"I ate Here Friday with a friend an its so good! Monday threw Friday 2 to 5:00 half off appetizers.They are really good.I had the Pho Tai an Cold spring rolls they were amazing,So delicious.Then I was full but greedy I got a Vietnamese poor boy to go but, wanted to taste it an it was so good ended up eating half of it. I felt bad for being greedy but it was really delicious very tasty!!!! I live on the Westbank but don't mind traveling for so good authentic Vietnamese food!!!!!",2017-09-26 22:39:32,0
5O3VvfDu_HDvgUviAqmTEA,f-xTgL53Bd_zPsDTn1_37g,Matinee shows before 4pm are only $12.50 per ticket.,2013-02-10 21:23:29,0
r4NVmZeL9UwaISRQYKMv0Q,SBtjW_pKw3XaOKtKAavWZg,Everything came out so hot & fresh! Get the corn,2016-04-24 18:59:14,0
Tryp2o9m1-kP-chA7uy7vA,HE-9l_2RSingLV2RZItdsA,"scones are to die for, as are the snickerdoodles. yum!",2010-07-01 05:43:42,0
GcQS60ccz-9gT4PPo18KEA,hsR9mCzuR5kkRHbLR0WQ3A,"Look for the specials in the board.  They have a good selection of healthy and ""bad"" (which are so yummy) breakfasts.  Great place and friendly staff.",2012-07-27 16:46:45,0
HjCfLjX6pbL-RSVuxRnHGA,sy3b54npch8_WwxH3HWBNA,"If you have fibromyalgia, ask for Kevyn",2017-06-14 00:58:14,0
-G7Zkl1wIWBBmD0KRy_sCw,FbgyitdvzZjn9auo5ZiyBg,"On the high end for Chinese-American take out, but not to be mistaken for authentic Middle Kingdom cuisine.",2015-06-16 17:03:14,0
cPT-E02ZVvzevldYI-vrAg,mAgjr6kjRqCFk8JWPvobuw,Closed or very limited hours,2011-01-15 23:14:06,0
rvXcdYLO5H-h2VYEVgmdSQ,yYr6etwcJPbJCXVc2FvOIg,Omg so good!!,2015-09-05 22:43:21,0
Pn7s9X79AVQHtDctJPlGpw,bSDJgG7LlRQNRG3ILIXgpA,Valet or self park in attached garage,2014-06-04 12:46:58,0
xXmtvRLU_Qpz0FT09mXGgQ,mmIF5p4HqyrKSs805mm1lA,"Love this store but has TERRIBLE parking, much like most of the businesses in Green Hills.",2012-03-18 19:55:33,0
8k3BONft2_Xa01Aa0mDgiA,ChMvzo7WYSZzxlwGMS7CFA,Call in lunch take out order ahead of time. I saw people picking up orders & they were in & out while others waited (= more time for break)!,2011-04-08 04:54:31,0
ZH3PVSJ9OFcps-MXsJu09w,MGiPQ9qyfrwQqjz889v9eA,The new Crispy Parmasan Shrimp is delicious!!,2012-07-22 20:10:49,0
RLhz2U4_xL-O7ShZYOmB6A,M2ZrrqseHE5xssUrOL0Gtg,Dog friendly! They can be with you on the porch. Parking -- be nice to your fellow driver; it can get crowded in the lot on weekends.,2015-05-24 22:13:44,0
1bjo-xG3tKF5rQjRx5zW4Q,CsZJYRcHFzkhqGBBnoIKaA,"Lovely locally-grown strawberries.  If you can't get to a farmers' market, an excellent option is to come here.",2015-06-02 13:44:56,0
ehWX7Xc4UH_q9jPnPO3aUA,TYURMcdjX8f0QcIkbEK2IQ,Here for 'Our Class',2011-10-29 17:53:25,0
4WyiSpTLhvTm0YyicbHoMA,HKweD7jQQpZgc6NaoltH2Q,Miss this little place. My type of place :),2011-07-14 00:53:35,0
bYENop4BuQepBjM1-BI3fA,79nXYNRPoZBc9_y_OLZg2w,Purse Hooks Under the Bar,2016-05-25 18:51:50,1
ET1EHTjE-pSO6mvn2cngoQ,10Bq-D7cUzwvY5pUJPWhmw,Bruschetta pizza. No words more need to be expressed.,2017-09-28 05:56:52,0
6s5whJLSvZFIF0Am4RyjUg,5oX4G1cptixPZecih9L3dg,The lunch Shredder Bowls are very tasty (and healthy),2013-12-16 18:31:10,0
xNuunm-8T2F513gkU2iA3A,4KH6DlFi25Fx1-hlSF7ViA,I love the filet sliders!,2012-07-22 20:52:13,0
-G7Zkl1wIWBBmD0KRy_sCw,PpUFhDowFZ1g4T0uue0jEw,"Just had my annual inspection. Burns is still in Newtown, Bucks County.",2013-06-21 18:04:17,0
BFuqLRBv-bzHJSlYhdpfTg,qi5fp0cqfWsQvIo7Yi8eCw,More variety than you could ever ask for! All materials & products as well ... Helpful service!,2010-04-02 15:05:40,0
IWxNILja-WvurTuJWJ4skA,SYcdJP123caYVCkZ27BIOw,They have stepped up their game. Many more choices now including pho.  Much better than 6 months ago.,2013-02-15 19:00:27,0
0nqmqcSjXwwMlXDbXjt7Iw,sophKEDc2rBDe-cuOaJDkA,Great spot!,2017-09-26 20:31:41,0
Cey5M9DtlM4A_O1t-aAR0Q,nKF_qEGHagJzp4xSPrh7CA,"Soup & salad combo Thai style, I'd suggest Tom Yum soup and fresh spring roll. Delicious.",2011-07-20 00:43:09,0
ZaDO7VuGWhNFd52aWmZovQ,aF7RIFJwdjv21eVYgMqJFw,Overpriced. IMHO.  Sides ain't all that.,2011-12-29 17:32:21,0
XMYMTnxCi1xifxXKcVRkAg,ttf_uOUNmuVIU-tlqabrIA,Strawberry lean smoothie a nice way to start the day.,2013-06-01 10:40:43,0
WCN5fiJ34_pWq0cv23I_ag,74XfBwMSAUyhsofuvAZQ_w,Complimentary BBQ chips today!  What a nice surprise!,2011-07-21 16:16:55,0
BUeqfrO3j65uzd9RxC6gbw,IkqY0OoSd7y3H5soBRFCVA,They took out their booths?!?  Bring back the booths - booths rock!,2015-05-15 17:24:15,0
qGG2W5hGJ-H39Kt5T_daHw,XmpbEmS7PRdg5sIbGpjt7g,Where else do you go before the MUNY. Classic St Louis in the summer Watch for the free shuttles to and from the theater.,2014-07-02 22:52:57,0
8M4_nA8e9VacrirvCwrl8Q,1TJiHekuN26Y2W7n28olYA,Slow service. I'm not sure it was worth it to eat here today,2011-08-11 22:45:40,0
rsjwUTC-vkALMqCaQoA96w,aROhaLh-dqtt-h6BG-gn2w,Ordered the Katrina and it was sooooo good. Love this place!!,2015-06-08 05:54:17,0
kN3s21umHvmrNzuFVEiE-Q,tqa0D_nJZ-zmbc6r7wlV7A,Wings were pretty good.  Cheeseburger was average.,2014-01-28 21:40:25,0
B2O0do2Yh9Br2drarZAeDQ,U538QRB4bTY2V4rwXRT9ug,Salad!!!! Come to Mama!!,2012-06-07 18:41:31,0
qYf08Xx2LlBmCF6uzcj5zw,THJ0i8yRyx1OfvzLsJXgng,Cajun corn fritters!!!,2011-11-05 03:29:23,0
AHRrG3T1gJpHvtpZ-K0G_g,aIHK5vqew7X2T3fDC57D3w,Great view of the river from VIP section!,2013-05-30 23:10:46,0
4kVVUp5yxMohjW0s_wBKzg,8yR12PNSMo6FBYx1u5KPlw,"If you're looking to save some cash, split a burger with a friend (theyre huge) or order the $4 burger snack. They will dress it like any of their signature burgers!",2015-02-16 18:37:35,0
BXJJXru168_J_zSGWIG_jA,SjpcAtkrsnrDfELgMNrAgQ,Love this place. Great rueben palm on tap cant be better,2016-01-01 22:08:55,0
fCvMnJU1Z-XhAjKg99wK3Q,4Bhue2HOSheK-vxN_W6VzQ,"Sister restaurant to the Malvern, PA location.",2018-03-15 23:51:05,0
WDX_KkxwI8VYOF3RHpNLpA,WG_mj7cMKqDezVJNzl5mhg,"Has a small section of cooked, hot & ready to eat items near their bakery.",2017-03-21 20:11:08,0
tQ6HM9ldSsYbuPugPUr-gw,hPAmGKnDqummngSTOJN_8g,Great park but so many dogs watch your step its everywhere. So many kids play xbox but need fresh air so do them a favor and have a family day with no electronics.,2013-12-06 12:43:41,0
njcXFGqIuSp-_joP42MhxA,NT5S6JV5wPwKOd3s3Yh1zQ,Open today!,2011-01-10 18:46:00,0
8LOd0paLBShL3d5MKmheFA,-J0tPzkwPnyulSBE_s863Q,Mojo pork sandwich is AMAZING!,2016-05-07 03:54:42,0
tTJqDSKnjiearIYKni1NTw,3EJr6A23wLRPlekclGwHlA,Deliciousness!!  Closest thing to In-N-Out Burgers you'll find around here.,2015-05-17 23:58:44,0
FewOog095KFPHUNVxCIncQ,9TQqQSuqu2x-3LZR8ChWmA,Scans and copies,2013-12-19 21:51:50,0
iJzj7z26Oqb3x2j7ZYkviw,WTPTuGK40bJc5H0UTMTWuw,Best sandwiches in town.  Try the Stan the Man,2012-06-09 16:03:17,0
x7UU1bdc2INFrZFwp6yOPw,zf9_8CskW6Vzakg6V78S0g,Spicy Rice Soup and Ginger Salad that accompanies some of the Hibachi dinners is excellent.,2013-08-26 01:16:33,0
sppG3hwAzwwutTy6vcp4Rw,IAiBDzIqD3ozKo-EhnPIaQ,Finally about to see Avengers in 3D!,2012-05-27 22:38:13,0
RxalEVqRSD9kFIPQxRWzAw,CVmzqrekI1iYHio8pTyTpA,Must try the Habanero Tomato w/ Goat Cheese & Green Onion Soup!!! So freakin good!!,2012-08-06 18:24:42,0
54XGIJbMSzRKAKjU5uVk-Q,TqgsB91kKWjU4aKGR4GCgQ,Great menu and low prices,2014-08-24 00:04:33,0
a2BZP3YiYPE9XnC-g7UJUQ,SRi09Oz23ob1LGDudhUoQQ,Save yourself a trip downtown: they have Italian loaves of bread from the Hill as well as World Fair donuts!,2015-09-07 15:41:16,0
4wcxoeKuYzmbTypuq1bmeg,muxda1cSVtplETqTfYVgZA,Check in here for a free ice cream scoop.,2012-10-24 01:24:08,0
3L38ANdK969R4QpRVoJqtw,wUZXm4KN2wIqlfkvXVZXUw,"Cuban! Best expresso in town, plus incredible varietals of beans for regular coffee. Brew options are unique. Park behind off Hermitage Av.",2012-10-06 17:30:30,0
Ye-9S8f2dt41UBfy4lXffA,VgTkfTRzZHAoc1uFMjcVcw,"Sit at the bar with Candace, who is super nice, makes great drinks & is knowledgeable about the menu too!",2011-07-24 01:41:46,0
HrwFKvIs8RsnyCeWjv4SeQ,oJ0fQBhVFeWcNjOQv2b6KQ,Fried dumplings!,2011-10-01 22:54:43,0
OrxBeVji6jGbbqGwUOiBbg,j-qtdD55OLfSqfsWuQTDJg,Vodka gimlets: impressed that they asked whether we Rose's or fresh lime,2010-04-09 23:24:42,0
KHDuc3dFLvpNgpu4z0sf-w,FSTmzo0beEVMRMSArcp4fg,The 20% show us your scrub offer is not valid.,2016-01-24 23:55:35,0
OIl_ZSc0rDE8iphiAjS-xQ,gjI_m3qa5WkYzKKXapYETw,Lovely staff.....byob!,2012-01-07 01:28:07,0
kA7sIBVKgWXVwWbpXsUHQg,HkrsfVZxYoT2avLV6LuHjw,Ask for Mai,2013-08-17 14:20:28,0
cC6SFv7Azj17bpqr9lfcUw,iCCSlTTZTzhpmhBO79CoYA,Great service. AMAZING burgers.,2016-04-22 22:44:17,0
IFhqsrhESIC66b3ICfV0vw,zXvjFr3lftIlkuFNlY4PRw,"Sundays in the summer are nice, relaxed, and Comfortable at this Starbucks",2013-05-19 21:49:44,0
bYENop4BuQepBjM1-BI3fA,TDmcgUZFHC5EECpSxqfgkQ,Great beer selection.,2010-12-20 21:22:24,0
263B5Ix978sEVgY6yiIr8Q,bVwshpRymmsAGlmXTj-bGA,So just had take out again...I had the Dry Pepper Chicken AGAIN and it was just as delicious as the first time!!! My wife had the Penang Seafood Fried Rice which was out of this world!!! Love this place!!!!!,2016-11-25 22:41:22,0
G2Fz49ZmyGAp6Zu9tFdVXg,8NyDM-FDoWEEeEG9XUwnbg,No tips required,2010-01-30 16:17:48,0
KXCQGyusfBTyUClLewNBjg,-rCB_kCW-u84S-CQir-lng,They are now OPEN on Mondays!  Yay!!!,2016-11-14 19:22:09,0
kkPgJv6KBFN15caG7NYYlg,HSpOc3IrbXtEP3I18phh-w,The blueberry tea here is well worth the price! Very delicious.,2015-05-29 06:52:00,0
wjko_JEkgwydWiT-aIjKIg,jULIPydhMj18KOI5OHTwfA,The fried shrimp tacos are so yummy!!! Fast service and cold beer!,2017-08-20 18:13:47,0
mZDwjC-nELDtkdSJIGncdg,p4vcnjLDLO_TLWn7zoYEVg,RIBS,2015-06-01 01:09:56,0
whVBG15atrusyXRvDDp7_Q,8pOWoH05RXdYvxbXgzqL6Q,Said it was open... And it wasn't at 7 on a Monday,2016-08-01 23:20:44,0
z0T-SayZjhPimIKIQtM-8g,pDOmFcUzaCzh2ETvx6z4BQ,WAFFLES with strawberries!!! yay,2010-07-01 15:07:11,0
z7_QpeQKsPL-8LUuHKW7rw,v8IbZ6wcvdyGqWpbDKDvfA,Love the concept and the food.  F.U.N.!  Definitely returning!,2016-01-02 16:57:10,0
r-4zmrheIIo-4rrKP2B_Ow,gIK65LSNWO7BP7AKIbs-JA,Do yourself a favour & have your sandwich on the sunflower bread! P.S. be prepared for it to be lined up out the door @ lunch.,2013-05-16 18:00:30,0
kJIJyeFWuvrxFJFtZ4ET2Q,CDdffMTbchbfgutMBAZrdw,"This place is a very good place to eat, drink and be merry! They have a pretty good selection of whiskey, especially for the area. The food is very good and the prices are pretty good.",2013-02-14 19:05:03,0
7Z3QZnc9CFRH_bPRGN-Oiw,QdER5KjucCVtOXdU1g7kpA,They have Trinidadian pepper sauce!,2012-05-28 20:42:11,0
TKhIqy7LgMYSwE2mah7lGA,TFy1mR2ip4QTdKFq9JfV1A,This place is actually open until 10 pm not 9.,2015-05-27 01:09:02,0
ecULlcUqzzA2t3uA5pBgDA,THSP3XyEjOgqpXcqwJoCyQ,Chinese new year specials now!,2012-01-22 04:08:22,0
sM781rnn1Lvh_WzsPnuvPg,2HMf3ewAeMaeDsadJuL8DQ,$6.00 for a bottle of Miller Lite!,2012-04-16 22:34:15,0
lvrLf7yb4QD9JIKdIXaFTQ,Grm5MjbqWVQhHlzmgZci6w,Located right next to Meijer.,2015-01-27 19:30:06,0
g5goCz8ijIiicgVGUQ7t3g,miuCbpDx1YphwfHwgaYoPA,"Veal Marsala was very good, but the Risotto (shrimp, pancetta, fennel, and mushrooms) was INCREDIBLE.",2014-01-04 00:53:24,0
fSR8LJJ0Aa3w8HoaGyXYCA,-kGUmgyeYcNDcuEr4FoVeA,Yummy vegan pizza.,2013-08-17 00:44:21,0
KXX_KFF_TS2cKrg2_2RfSA,vh6YOciEM3M4zi2FGp-b5Q,They're really rockin' the 80s new wave right now!,2014-09-10 23:03:27,0
wM7G2F5HKi62yvO-HM51zQ,aM3gFY8Eq2KJuvNBlGPJEA,OMG! the band they have here today (12/27 @ 2pm) is SO LOUD! My ears are still ringing & they stopped playing like 5 minutes ago! Crazy! :-/,2013-12-27 20:08:06,0
EhoM-dr2R3KwwUB0pHh_qQ,CQgupIpIbkyiVLUEcMIRCA,Have a donut (or two) and enjoy a scoop of Bassett's ice cream (in the same store),2017-07-01 15:08:50,0
4MkXWIup5bxUOn9prdtDEQ,T_HJvjWYGBtZWmRPzNJeBw,"Go to this bar and have Sarah take care of you she is wonderful, skip the lobby bar Courtney and the crew are not outgoing and they ignore you.",2012-07-27 23:20:17,0
XTraoWA-NVwt2KLd8rdfOg,nn5tvvgFtnoyCocACvXmJQ,Amazing Brunch!!!,2010-12-05 19:31:47,0
Lt6lTTeawQInm5k1atTumA,YCFt3jhEJIHaXaKDOi8fYg,"In a hurry? This is not your post office. Every time I come here, there is at least a 20 min wait",2013-02-20 19:20:28,0
k9Mvnw4aglONCaS5cBKQnw,SyfxVPzO-ttAUxJKAfi8vQ,Open knit night!,2011-05-12 22:44:23,0
VL12EhEdT4OWqGq0nIqkzw,M4Y-JXjceA5lDMg90wCo4A,Ask for Dee. Dude is an all-star.,2017-11-17 23:36:12,0
lVlb5R_bjelkWi1N5YWUIg,ERuy9x26QrzqVwP1oFSObQ,"Perhaps the best rice and beans in town. The beans come in an edible chip cup like at Los Agaves, but are much richer and tastier. Try eating the cup with the beans!",2015-10-12 04:09:35,0
3e613yg9WsOZHWs562jXjA,0dnFshXDUsRTjb8G_D-hRQ,This was the funniest oil change I have had :) thanks champ & Rico!,2015-09-25 20:38:13,0
n_DKVgXLlNPXJ3D9dxngvQ,ol6ATB97MdIuhm6yAGOeMQ,Go for the matcha!,2013-12-01 20:30:04,0
5S1chXV6YXXcvBXF1oRoNA,dPpHumLoB1GJQh0vpN3tNg,They checked out a used car I was looking at for free. ,2009-08-10 12:16:27,0
GJv1yf_IhUZqpDjFr86DmA,O7adYE4pVfqY02Lh6ywEpA,Yay! They have a check in offer!,2011-07-28 00:13:01,0
pqAoLjsfM_o6bVv5aAM-KA,W-RVZSGas8B26O-kx5MD3A,"Always sit at sushi bar and only had the sushi, always awesome!",2013-12-14 02:55:38,0
gYhKVVPjbfOq8V2wvQ_ncA,hJTwBhYBTkiHaDMml_v_sw,"The food was good, staff was friendly but the entire back part of the dining room smelled like a dirty bathroom. Thought maybe it was just me but several other patrons commented on the smell.",2016-08-03 20:00:05,0
C3Hpsx_eDfeSmxEc1HBzpA,YSgcojsb2kWHXNLWaGCuBA,Make a reservation. If can get buy!,2013-11-27 18:24:14,0
REmj73mVB8Vq-xgQr72ZZg,Xvc847Q5v-K21gb-wL56Rg,Great service and pretty belly dancer!,2012-05-19 00:05:05,0
SehQnCkMkBqR1ta3uZxKHg,now2TRoUla_5u_tmH4HGig,The waitress we had understands vegetarian needs. Sit outside. The soup can feed a small army just a heads up,2015-09-03 23:39:08,0
-w4xcWTnVtMQcErgAyT4zg,cOXc8c85Ms6dMEAJazLXHQ,Gets more crowded as the week goes by.,2012-10-15 21:24:16,0
XCE45dcCJwBYFjTJ5ACU_g,Qo14LZITJ4fIhSdqOVsm6w,Great hamburgers!!! Exciting atmosphere - we actually went twice on this trip.,2015-09-14 17:02:56,0
su-GHNo3oR2YJCoMDhe5Hg,V_jy9Aemc3kjznqhbsu_Dg,Troegs java head stout with a breakfast burrito.,2012-10-20 18:24:17,0
emkgr9xghy66fU58fwnRgQ,tueMs7OxNEGKMYPOOgXX4g,"Undoubtedly (& self-proclaimed) ""the world's safest beach."" Just watch out for the tar; some oil and a paper towel will take it right off.",2012-07-22 16:39:54,0
lAjldaKYbyAJDTXq8gmOTg,hDOx4ltBlXmGdR3b4RRGeQ,Threading offered,2011-04-15 17:48:55,0
the52iBr5PCJahoGPITZBw,9b-LZWsj75mmfMYuChXDkg,Parking is now complimentary! No more $5 charge.,2012-10-11 13:49:18,0
WDrVbBxsNZt-0ytEyUAaBg,MbKhuO-4uYPc0NRZDRWoew,Guacamole burrito,2010-01-21 00:12:53,0
TIewufNH8H0yz4Y-3_qRHQ,b_aa5heHW9jG8gbAxTqo_g,As oasis of class & great service. A fabulous resort!,2011-07-31 14:05:47,0
fWmKFCf6QUJ-6GByXsN-Eg,fbHvGCFs_tGwKdv20-p_wA,"Off the beaten path, but open til 10 even on Sundays.",2013-02-25 01:49:32,0
JUR94o7gvS382zEzVizkHQ,PY9GRfzr4nTZeINf346QOw,The spa is outstanding! Very beautiful and immaculate!,2013-06-02 17:25:59,0
L4KX7XLukcdUA1rdpm9-Sg,soNYYxlzBldoIQ5RP0A4dA,Great handmade jewelry.  Sarah will help customize the necklace lengths for you too. Love it!,2013-12-02 01:34:44,0
CQ5DfMSN37gsjkk0nqbQEQ,OYCMbxOnPRTfyDKIhnIV2A,Smash fries the best fries ever.,2013-12-17 18:53:39,0
0V9kMR2AGljsoMQR_JgpZQ,ZB61gANpKABguPC7kG6bzA,Great margaritas!!!,2016-01-12 22:52:10,0
mBTMzDgBNGxRiQbCFwZBPw,9xPOQKtIDVaI_fN3ns35LA,I asked if they had a side salad option.  She belly laughed.  Don't ask for that hahah,2016-11-16 16:54:36,0
1R7aepKjkARInsWdHRDJuw,-Or44IdY51Ukd618kikmtA,"Good donuts, juicy chicken, and real friendly staff.",2016-01-22 20:10:37,0
xU4GbT4VKMpyOxNJAuP3hQ,oqbhVgliVJH-iRa3AnD-3A,Lattes here are very good!,2011-08-12 22:32:10,0
21TBXrUyPdyrC57TMA4ZbA,1ThRaC2Y3hXxqgA4VsSO3g,Castleton has a much better selection...,2012-10-07 18:18:34,0
UmEwt8G8ApVV763eGd_0qw,HjLYCBxJti8V-hsP_yVZ3w,Poor service,2016-04-21 23:06:52,0
uVtkixXCP7LXRpC1EedGpA,2VPX222bhizLlWZrLQL3PQ,"No orange, no vodka = surprise drink. Yum.",2013-08-17 07:08:08,0
LhfQ_oQZc4XJvthM5ueoJQ,nHuB7fg6XbH9v1aLnlf0Zg,Mama's Lasagna... Magnifico ;-),2010-12-28 21:21:41,0
Rq0vsZxNpLnkWqjc7ACzrw,9o55tW2eCwxRvwWVQSzj5g,"Thai Samosas, Drunken Noodles and Pad Thai are amazing. Get the deviled eggs whenever they are on the specials.",2015-02-05 21:22:55,0
a6E2vlWZtyoOjVyY65ILVw,uTqmZj3IVvdXD99r3-kJxA,Last weekend to catch the neon sign exhibit. It's very cool,2013-02-09 20:23:00,0
1pZGKh8CfMoExG68dhKbsA,pvu1FS0_h5vrjfPV_vrBAQ,"Great grub, friendly service and cold drinks.",2013-02-09 22:21:37,0
1HM81n6n4iPIFU5d2Lokhw,NIpZBy1O1JFj9x2bcErZlQ,"Rugby World Cup
South Africa vs Australia
New Zealand vs Argentina",2011-10-09 03:19:57,0
_qUMAh4Jug45aI0Sj0iDfw,n0USDLjWsgeb_rpNT3xtvQ,I ordered BBQ chicken there.  It was great taste. Really recommendation for it,2015-09-16 02:45:40,0
3L38ANdK969R4QpRVoJqtw,0F9JFISZW9ErjOrqK-mnIw,Homemade style icecream with inventive and exceptionally tasty flavors.  Sorbet as well.  Even have Lactaid! Can't decide? Trailer Trash!,2011-07-30 18:08:48,0
L0yOEjeMtAwJwm1LXhxAYA,M2h3vq8WeSiQAmyJtrPvbQ,"The food is amazing... Bottomless glass of wine!!!
Highly recommend...  A must do !",2013-05-18 02:57:21,0
xrDkmNTEKn9b-T9st9a93w,U2hkeMI-q4cS35QolJYN0A,They don't take reservations here so come early or send a scout. Best sushi in SB!,2010-08-24 16:08:07,0
Qh_Guzb9rT2MUZLVPYIcgA,RrmvIZlHhtXOA-ZGAyLWHA,Come hungry!,2013-09-01 18:52:20,0
l4DA0dZj8__wkFee0MNIyQ,117cztVQvB0ujB7u_wsnqw,Get the lobster roll!,2016-05-01 15:10:47,0
SkYIKEIQfEo65_xHNM114w,SCjUeZfjafJ88fWWQjRh2w,Ask for the super spicy habanero relish on the side!,2012-01-05 00:35:18,0
QaCbRxUMAcTJl5YwA6inDA,5ZXmpIVqjGB9cqEUDJ7Reg,Indiana craft beer week!,2011-07-17 01:12:01,0
_Yd3QXQsFKok39spd2ft4A,b_WMjlfeTkDSNAmo_kMJ2w,Bring cash!  Or you will have to go find an ATM late at night which we did down the street at chevron I think...,2013-02-20 15:42:07,0
TWDHHv7fZZvD78dGwNz2UQ,tRrwvG_26qqzMlNIYyz-TQ,Get a flight while you're here,2013-11-30 21:09:59,0
KDewJBJknfWvQyHHFNbfdg,ipZ7neK1bjBAUrCqyCvB_Q,Shopping getaway office hours!,2010-12-18 21:09:01,0
GR2t7imW-eD_k7k7FlcC5A,-qNVtEd8Z9MtCfC5dii6nQ,"Great food, great atmosphere, great service!",2016-12-03 18:48:29,0
uaYajVEqrZNFQUonfmukAQ,pOVZpOaeIsF2ANWIuhxZNA,The earlier the better. They are open on Sunday's,2017-02-12 18:18:55,0
Ii4fgwfnyv9l8S_7p-nkkA,pw1WZapMHXQdrU1uB9X50g,They have kumquats!!! :D,2011-04-12 21:28:59,0
cAupjU9hcVt_zSDbPy7VYA,fYSaoJMOj7-r4XWEuYjRxw,Dinner last nite for restaurant week 1-22-15.. Steak was a little under seasoned,2015-01-24 06:52:15,0
W6IA2YZo39ipXVWnL4FLAA,jS3affmkXWrBnidXA-DIfQ,Everything about Butcher Bar is perfect,2018-01-26 23:42:19,0
F8aIrswXr4zFwtPH36w1sA,tW85sx5fr8-gCTCOi0c9Pg,Yelp holiday party! Buy local :),2010-12-08 02:56:53,0
